year,month,event_name,disease_group,province
2017,4,DF/D.H.F./DSS,แมลง,สตูล
2017,4,DF/D.H.F./DSS,แมลง,ประจวบคีรีขันธ์
2017,4,DF/D.H.F./DSS,แมลง,อำนาจเจริญ
2017,4,Zika,แมลง,พิษณุโลก
2017,4,Zika,แมลง,พิษณุโลก
2017,4,DF/D.H.F./DSS,แมลง,ภูเก็ต
2017,4,DF/D.H.F./DSS,แมลง,ภูเก็ต
2017,4,DF/D.H.F./DSS,แมลง,พิจิตร
2017,4,Malaria,แมลง,สตูล
2017,5,DF/D.H.F./DSS,แมลง,กระบี่
2017,5,DF/D.H.F./DSS,แมลง,นนทบุรี
2017,5,DF/D.H.F./DSS,แมลง,นนทบุรี
2017,5,DF/D.H.F./DSS,แมลง,กระบี่
2017,5,DF/D.H.F./DSS,แมลง,นนทบุรี
2017,5,DF/D.H.F./DSS,แมลง,นนทบุรี
2017,5,DF/D.H.F./DSS,แมลง,เชียงใหม่
2017,5,DF/D.H.F./DSS,แมลง,ชุมพร
2017,5,DF/D.H.F./DSS,แมลง,ชุมพร
2017,5,Chikungunya fever,แมลง,นราธิวาส
2017,5,DF/D.H.F./DSS,แมลง,ภูเก็ต
2017,5,DF/D.H.F./DSS,แมลง,นครศรีธรรมราช
2017,5,DF/D.H.F./DSS,แมลง,ภูเก็ต
2017,5,DF/D.H.F./DSS,แมลง,นครศรีธรรมราช
2017,5,Chikungunya fever,แมลง,นราธิวาส
2017,5,DF/D.H.F./DSS,แมลง,ประจวบคีรีขันธ์
2017,5,Malaria,แมลง,สระบุรี
2017,5,Malaria,แมลง,หนองบัวลำภู
2017,5,DF/D.H.F./DSS,แมลง,นราธิวาส
2017,5,DF/D.H.F./DSS,แมลง,นราธิวาส
2017,5,DF/D.H.F./DSS,แมลง,อุบลราชธานี
2017,5,Malaria,แมลง,ศรีสะเกษ
2017,6,DF/D.H.F./DSS,แมลง,สงขลา
2017,6,DF/D.H.F./DSS,แมลง,สงขลา
2017,5,Zika,แมลง,กาญจนบุรี
2017,6,DF/D.H.F./DSS,แมลง,เชียงใหม่
2017,6,Malaria,แมลง,มุกดาหาร
2017,6,DF/D.H.F./DSS,แมลง,สงขลา
2017,6,Zika,แมลง,ตาก
2017,6,DF/D.H.F./DSS,แมลง,สงขลา
2017,6,DF/D.H.F./DSS,แมลง,ตาก
2017,6,DF/D.H.F./DSS,แมลง,ตาก
2017,6,DF/D.H.F./DSS,แมลง,เพชรบุรี
2017,6,DF/D.H.F./DSS,แมลง,ตรัง
2017,6,DF/D.H.F./DSS,แมลง,ภูเก็ต
2017,6,DF/D.H.F./DSS,แมลง,นราธิวาส
2017,6,DF/D.H.F./DSS,แมลง,ภูเก็ต
2017,6,DF/D.H.F./DSS,แมลง,พระนครศรีอยุธยา
2017,6,Zika,แมลง,เพชรบุรี
2017,6,DF/D.H.F./DSS,แมลง,กรุงเทพมหานคร
2017,6,DF/D.H.F./DSS,แมลง,เพชรบุรี
2017,6,DF/D.H.F./DSS,แมลง,อุบลราชธานี
2017,6,Melioidosis,แมลง,สงขลา
2017,6,Malaria,แมลง,สระบุรี
2017,6,DF/D.H.F./DSS,แมลง,ตาก
2017,6,DF/D.H.F./DSS,แมลง,เชียงใหม่
2017,6,Zika,แมลง,นนทบุรี
2017,6,DF/D.H.F./DSS,แมลง,ปทุมธานี
2017,6,DF/D.H.F./DSS,แมลง,พระนครศรีอยุธยา
2017,6,Zika,แมลง,ราชบุรี
2017,6,Malaria,แมลง,สระบุรี
2017,6,DF/D.H.F./DSS,แมลง,สระบุรี
2017,6,DF/D.H.F./DSS,แมลง,สระบุรี
2017,6,DF/D.H.F./DSS,แมลง,พระนครศรีอยุธยา
2017,6,Zika,แมลง,สมุทรสาคร
2017,6,DF/D.H.F./DSS,แมลง,พัทลุง
2017,6,DF/D.H.F./DSS,แมลง,พัทลุง
2017,6,DF/D.H.F./DSS,แมลง,เพชรบูรณ์
2017,7,DF/D.H.F./DSS,แมลง,สระบุรี
2017,6,Zika,แมลง,สุโขทัย
2017,7,Zika,แมลง,นครสวรรค์
2017,6,Zika,แมลง,พิจิตร
2017,7,Zika,แมลง,แพร่
2017,7,Zika,แมลง,พิษณุโลก
2017,7,DF/D.H.F./DSS,แมลง,ระยอง
2017,7,Zika,แมลง,อุบลราชธานี
2017,7,Zika,แมลง,พิจิตร
2017,7,DF/D.H.F./DSS,แมลง,กรุงเทพมหานคร
2017,7,DF/D.H.F./DSS,แมลง,กรุงเทพมหานคร
2017,7,Zika,แมลง,นนทบุรี
2017,7,Zika,แมลง,ปทุมธานี
2017,7,Zika,แมลง,ปทุมธานี
2017,7,DF/D.H.F./DSS,แมลง,อำนาจเจริญ
2017,7,Zika,แมลง,กำแพงเพชร
2017,7,Zika,แมลง,ปทุมธานี
2017,7,Zika,แมลง,ปทุมธานี
2017,7,Zika,แมลง,เพชรบูรณ์
2017,7,Zika,แมลง,กำแพงเพชร
2017,7,Zika,แมลง,เพชรบูรณ์
2017,7,Zika,แมลง,นนทบุรี
2017,7,Zika,แมลง,ปทุมธานี
2017,7,Zika,แมลง,พิษณุโลก
2017,7,Zika,แมลง,ศรีสะเกษ
2017,7,Zika,แมลง,อุบลราชธานี
2017,7,DF/D.H.F./DSS,แมลง,นนทบุรี
2017,7,DF/D.H.F./DSS,แมลง,นนทบุรี
2017,7,Zika,แมลง,เพชรบูรณ์
2017,7,Zika,แมลง,พิษณุโลก
2017,7,DF/D.H.F./DSS,แมลง,พังงา
2017,7,DF/D.H.F./DSS,แมลง,พังงา
2017,7,Zika,แมลง,ยโสธร
2017,7,Zika,แมลง,ปทุมธานี
2017,7,Zika,แมลง,ปทุมธานี
2017,7,Zika,แมลง,ปทุมธานี
2017,7,DF/D.H.F./DSS,แมลง,เชียงใหม่
2017,7,DF/D.H.F./DSS,แมลง,ฉะเชิงเทรา
2017,7,DF/D.H.F./DSS,แมลง,ฉะเชิงเทรา
2017,7,DF/D.H.F./DSS,แมลง,เชียงใหม่
2017,7,Zika,แมลง,ปทุมธานี
2017,7,DF/D.H.F./DSS,แมลง,เชียงใหม่
2017,8,DF/D.H.F./DSS,แมลง,สมุทรสาคร
2017,8,DF/D.H.F./DSS,แมลง,ปทุมธานี
2017,8,DF/D.H.F./DSS,แมลง,ปทุมธานี
2017,8,DF/D.H.F./DSS,แมลง,สมุทรสาคร
2017,8,Zika,แมลง,กรุงเทพมหานคร
2017,8,Zika,แมลง,ตาก
2017,8,DF/D.H.F./DSS,แมลง,พิษณุโลก
2017,8,DF/D.H.F./DSS,แมลง,พิษณุโลก
2017,8,DF/D.H.F./DSS,แมลง,นครศรีธรรมราช
2017,8,DF/D.H.F./DSS,แมลง,ยะลา
2017,8,DF/D.H.F./DSS,แมลง,อุบลราชธานี
2017,8,Zika,แมลง,นนทบุรี
2017,8,Zika,แมลง,ปทุมธานี
2017,8,Zika,แมลง,ปทุมธานี
2017,8,DF/D.H.F./DSS,แมลง,สงขลา
2017,8,DF/D.H.F./DSS,แมลง,สงขลา
2017,8,DF/D.H.F./DSS,แมลง,อ่างทอง
2017,8,DF/D.H.F./DSS,แมลง,นนทบุรี
2017,8,DF/D.H.F./DSS,แมลง,กำแพงเพชร
2017,8,Zika,แมลง,ราชบุรี
2017,8,DF/D.H.F./DSS,แมลง,กำแพงเพชร
2017,8,Zika,แมลง,ตาก
2017,8,Zika,แมลง,ตาก
2017,8,Zika,แมลง,นนทบุรี
2017,8,DF/D.H.F./DSS,แมลง,นนทบุรี
2017,8,Zika,แมลง,นนทบุรี
2017,8,Zika,แมลง,นนทบุรี
2017,9,Zika,แมลง,ตาก
2017,9,Zika,แมลง,สุพรรณบุรี
2017,9,DF/D.H.F./DSS,แมลง,นนทบุรี
2017,9,DF/D.H.F./DSS,แมลง,ปทุมธานี
2017,9,Zika,แมลง,นนทบุรี
2017,9,DF/D.H.F./DSS,แมลง,นครศรีธรรมราช
2017,9,DF/D.H.F./DSS,แมลง,นครศรีธรรมราช
2017,9,Zika,แมลง,นนทบุรี
2017,9,Zika,แมลง,สุพรรณบุรี
2017,6,อื่นๆ ระบุ,แมลง,สระบุรี
2017,9,Zika,แมลง,ปทุมธานี
2017,9,Zika,แมลง,ปทุมธานี
2017,9,Zika,แมลง,ปทุมธานี
2017,9,Zika,แมลง,นนทบุรี
2017,9,DF/D.H.F./DSS,แมลง,สมุทรสงคราม
2017,9,Zika,แมลง,ปทุมธานี
2017,9,DF/D.H.F./DSS,แมลง,กำแพงเพชร
2017,9,DF/D.H.F./DSS,แมลง,กำแพงเพชร
2017,9,Malaria,แมลง,นครสวรรค์
2017,9,Malaria,แมลง,อุทัยธานี
2017,9,Chikungunya fever,แมลง,พิจิตร
2017,5,อื่นๆ ระบุ,แมลง,สตูล
2017,9,DF/D.H.F./DSS,แมลง,เพชรบูรณ์
2017,9,DF/D.H.F./DSS,แมลง,เพชรบูรณ์
2017,9,DF/D.H.F./DSS,แมลง,นครปฐม
2017,9,DF/D.H.F./DSS,แมลง,นครปฐม
2017,9,Zika,แมลง,พิจิตร
2017,4,Lymphatic filariasis,แมลง,ราชบุรี
2017,10,Zika,แมลง,นนทบุรี
2017,10,Zika,แมลง,เพชรบูรณ์
2017,10,Zika,แมลง,ตาก
2017,10,Zika,แมลง,นนทบุรี
2017,10,Zika,แมลง,อุตรดิตถ์
2017,10,Malaria,แมลง,ศรีสะเกษ
2017,10,Zika,แมลง,ตาก
2017,10,Zika,แมลง,พิษณุโลก
2017,10,DF/D.H.F./DSS,แมลง,พระนครศรีอยุธยา
2017,10,DF/D.H.F./DSS,แมลง,พระนครศรีอยุธยา
2017,10,Zika,แมลง,ปทุมธานี
2017,10,Malaria,แมลง,อุทัยธานี
2017,10,Zika,แมลง,ราชบุรี
2017,10,Zika,แมลง,นนทบุรี
2017,10,DF/D.H.F./DSS,แมลง,ปทุมธานี
2017,10,DF/D.H.F./DSS,แมลง,กรุงเทพมหานคร
2017,10,Malaria,แมลง,นครสวรรค์
2017,10,Malaria,แมลง,นครสวรรค์
2017,11,Lymphatic filariasis,แมลง,จันทบุรี
2017,10,Malaria,แมลง,จันทบุรี
2017,10,Zika,แมลง,ตาก
2017,11,DF/D.H.F./DSS,แมลง,กรุงเทพมหานคร
2017,11,DF/D.H.F./DSS,แมลง,กรุงเทพมหานคร
2017,11,Zika,แมลง,นนทบุรี
2017,11,Zika,แมลง,นนทบุรี
2017,11,Zika,แมลง,นนทบุรี
2017,11,Zika,แมลง,นนทบุรี
2017,11,Zika,แมลง,นนทบุรี
2017,11,DF/D.H.F./DSS,แมลง,พระนครศรีอยุธยา
2017,11,Zika,แมลง,นนทบุรี
2017,11,Zika,แมลง,นนทบุรี
2017,11,Zika,แมลง,นนทบุรี
2017,11,Zika,แมลง,ปทุมธานี
2017,11,Zika,แมลง,นนทบุรี
2017,11,Zika,แมลง,ปทุมธานี
2017,11,Zika,แมลง,นนทบุรี
2017,11,Zika,แมลง,นนทบุรี
2017,11,Malaria,แมลง,อุดรธานี
2017,11,Chikungunya fever,แมลง,นราธิวาส
2017,11,Malaria,แมลง,ตาก
2017,12,Zika,แมลง,ตรัง
2017,12,DF/D.H.F./DSS,แมลง,ปทุมธานี
2017,11,DF/D.H.F./DSS,แมลง,เชียงใหม่
2017,12,DF/D.H.F./DSS,แมลง,เชียงใหม่
2017,12,Zika,แมลง,นนทบุรี
2017,12,Zika,แมลง,นนทบุรี
2017,12,Zika,แมลง,นนทบุรี
2017,12,Zika,แมลง,นนทบุรี
2017,12,Zika,แมลง,นนทบุรี
2017,11,DF/D.H.F./DSS,แมลง,พระนครศรีอยุธยา
2017,12,Zika,แมลง,นนทบุรี
2017,12,DF/D.H.F./DSS,แมลง,นครศรีธรรมราช
2017,12,DF/D.H.F./DSS,แมลง,นครศรีธรรมราช
2017,12,Zika,แมลง,นนทบุรี
2017,12,Zika,แมลง,ปทุมธานี
2017,12,DF/D.H.F./DSS,แมลง,ปทุมธานี
2017,12,DF/D.H.F./DSS,แมลง,ปทุมธานี
2017,11,DF/D.H.F./DSS,แมลง,อุบลราชธานี
2017,10,อื่นๆ ระบุ,แมลง,เชียงใหม่
2017,10,อื่นๆ ระบุ,แมลง,อุดรธานี
2017,3,Zika,แมลง,ตาก
2017,4,Zika,แมลง,เพชรบูรณ์
2017,5,Zika,แมลง,กำแพงเพชร
2017,5,Zika,แมลง,พิจิตร
2017,5,Zika,แมลง,พิษณุโลก
2017,5,Zika,แมลง,พิษณุโลก
2017,5,Zika,แมลง,กำแพงเพชร
2017,7,Zika,แมลง,พิษณุโลก
2017,10,Zika,แมลง,พิษณุโลก
2017,10,Zika,แมลง,พิษณุโลก
2017,10,Zika,แมลง,พิษณุโลก
2017,11,Zika,แมลง,พิษณุโลก
2017,3,DF/D.H.F./DSS,แมลง,ปัตตานี
2017,7,Zika,แมลง,ตาก
2017,9,DF/D.H.F./DSS,แมลง,สมุทรสงคราม
2017,5,อื่นๆ ระบุ,แมลง,พัทลุง
2017,7,DF/D.H.F./DSS,แมลง,เชียงใหม่
2017,6,DF/D.H.F./DSS,แมลง,เพชรบุรี
